Model,Dimension,Severity_Percent,Perturbation_Seed,Clean_Accuracy,Clean_Macro_F1,Clean_Weighted_F1,Perturbed_Accuracy,Perturbed_Macro_F1,Perturbed_Weighted_F1,Delta_F1,Realized_Rate,Changed_Instance_Rate
AraBERTv2,Consistency,20,42,0.744127936031984,0.5854499610060613,0.7386189905678083,0.7336331834082959,0.5569512828602592,0.7229512570632298,0.028498678145802092,0.2006955086643876,0.9810094952523738
AraBERTv2,Consistency,20,43,0.744127936031984,0.5854499610060613,0.7386189905678083,0.735632183908046,0.5565050132117608,0.7252339133217599,0.028944947794300457,0.2003713308970883,0.9775112443778111
AraBERTv2,Consistency,20,44,0.744127936031984,0.5854499610060613,0.7386189905678083,0.7401299350324838,0.5703626646236886,0.7307076312583075,0.015087296382372717,0.20048921372156076,0.9785107446276862
AraBERTv2,Consistency,20,45,0.744127936031984,0.5854499610060613,0.7386189905678083,0.7416291854072964,0.5715196656497326,0.7325709271711065,0.013930295356328726,0.2005186844276789,0.9830084957521239
AraBERTv2,Consistency,20,46,0.744127936031984,0.5854499610060613,0.7386189905678083,0.7336331834082959,0.5545801392595521,0.7235061690287717,0.030869821746509207,0.200047153129789,0.9830084957521239
AraBERTv2,Consistency,30,42,0.744127936031984,0.5854499610060613,0.7386189905678083,0.7346326836581709,0.5516900821193587,0.7208787139243263,0.03375987888670262,0.3002180832252741,0.9905047476261869
AraBERTv2,Consistency,30,43,0.744127936031984,0.5854499610060613,0.7386189905678083,0.7341329335332334,0.5526009166649036,0.7200077141452845,0.03284904434115765,0.29889190144995875,0.9910044977511244
AraBERTv2,Consistency,30,44,0.744127936031984,0.5854499610060613,0.7386189905678083,0.7216391804097951,0.5269375674244297,0.7077697704413216,0.05851239358163163,0.29889190144995875,0.9895052473763118
AraBERTv2,Consistency,30,45,0.744127936031984,0.5854499610060613,0.7386189905678083,0.728135932033983,0.5347744877121092,0.7119374739220549,0.050675473293952056,0.3003064953436284,0.9900049975012494
AraBERTv2,Consistency,30,46,0.744127936031984,0.5854499610060613,0.7386189905678083,0.7286356821589205,0.5390528924855433,0.7145759214919241,0.04639706852051795,0.30080749734763645,0.9885057471264368
AraBERTv2,Validity,10,42,0.744127936031984,0.5854499610060613,0.7386189905678083,0.7391304347826086,0.5458178445621757,0.7214061868866171,0.039632116443885534,0.10093570996548902,0.9045477261369316
AraBERTv2,Validity,10,43,0.744127936031984,0.5854499610060613,0.7386189905678083,0.7476261869065467,0.5674959946170366,0.7310963159289017,0.01795396638902469,0.09883658875013342,0.8985507246376812
AraBERTv2,Validity,10,44,0.744127936031984,0.5854499610060613,0.7386189905678083,0.7426286856571714,0.5552889724095752,0.7250079576096141,0.030160988596486082,0.09958373358949728,0.9005497251374313
AraBERTv2,Validity,10,45,0.744127936031984,0.5854499610060613,0.7386189905678083,0.751624187906047,0.5689615786791962,0.7354571946898656,0.016488382326865114,0.09944142028676131,0.9030484757621189
AraBERTv2,Validity,10,46,0.744127936031984,0.5854499610060613,0.7386189905678083,0.7466266866566716,0.5579167419092146,0.730162155017154,0.027533219096846695,0.09969046856654926,0.8940529735132434
AraBERTv2,Validity,20,42,0.744127936031984,0.5854499610060613,0.7386189905678083,0.7396301849075462,0.5250707852831373,0.7140652015050176,0.06037917572292395,0.20023481694951437,0.975512243878061
AraBERTv2,Validity,20,43,0.744127936031984,0.5854499610060613,0.7386189905678083,0.7466266866566716,0.5327851918192398,0.7199538655108996,0.0526647691868215,0.20087522681182624,0.984007996001999
AraBERTv2,Validity,20,44,0.744127936031984,0.5854499610060613,0.7386189905678083,0.7496251874062968,0.5471541997319921,0.7251323006548956,0.038295761274069196,0.19966556373857047,0.9780109945027486
AraBERTv2,Validity,20,45,0.744127936031984,0.5854499610060613,0.7386189905678083,0.7426286856571714,0.5311330494328367,0.7164676306881353,0.0543169115732246,0.20080407016045826,0.9770114942528736
